Year,Als,Auv,Aux,Bea,Bor,Bur,Cha1,Cha2,Gai,Ger,HLV,IdF,Jur,Lan,LLV,Lux,Mar,NIt,NLo,NRv,Sav,Spa,SLo,SRv,Swi,VSE,VPC,GHDmean,GHDcore
1683,,,,,,-13.921333333333337,,,1.6000000000000227,-6.308080808080831,,-8.799588477366285,-5.661805555555588,-5.927225130890065,,,-9.891891891891873,,,,,-4.011049723756912,,-3.69863013698631,-1.8903654485050083,,,-5.850997050636619,-6.35938851242868
1684,,,,,,-21.921333333333337,,,,-17.30808080808083,,-11.799588477366285,-17.66180555555559,-4.927225130890065,,,-14.391891891891873,,,,,4.988950276243088,,-5.298630136986333,-14.590365448504997,,,-11.434441167374025,-11.684388512428683
1685,,,,,,-14.921333333333337,,,,4.691919191919169,,-6.799588477366285,-6.661805555555588,-7.627225130890054,,,-4.8918918918918735,,,,,-1.011049723756912,,-6.498630136986321,1.6096345514949917,,,-4.678885611818468,-6.85938851242868
1686,,,,,,-22.921333333333337,,,-5.399999999999977,-15.308080808080831,,,-20.66180555555559,-4.827225130890042,,,-15.891891891891873,,,,,-6.011049723756912,,-7.19863013698631,-9.890365448505008,,,-12.012264669888875,-11.209388512428674
1687,,,,,,2.0786666666666633,,,,0.691919191919169,,,3.3381944444444116,6.372774869109946,,,4.1081081081081265,,,,,-1.011049723756912,,-1.19863013698631,-1.7903654485049856,,,1.5737022463750137,1.3656114875713286
1688,,,,,,1.0786666666666633,,,,-1.308080808080831,,-1.7995884773662851,2.8381944444444116,7.672774869109958,,,-1.8918918918918735,,,,,10.988950276243088,,6.501369863013679,3.3096345514949803,,,3.0433366104037542,4.64061148757132
1689,,,,,,2.4786666666666406,,,,,,1.2004115226337149,2.3381944444444116,0.9727748691099123,,,-0.8918918918918735,,,,,-5.011049723756912,,-0.19863013698630994,7.209634551495014,,,1.0122637877143248,2.6156114875713143
1690,,,,,,-13.02133333333336,,,,2.691919191919169,,-3.799588477366285,7.338194444444412,-0.427225130890065,,,3.6081081081081265,0.5398773006135116,,,,10.988950276243088,,5.901369863013713,3.3096345514949803,,,1.712990679424729,-1.0593885124286828
1691,,,,,-5.006666666666661,-2.5213333333333594,,,8.600000000000023,0.691919191919169,,-8.799588477366285,-2.6618055555555884,-5.627225130890054,,,-9.891891891891873,,,,,-3.011049723756912,,-4.298630136986333,-1.2903654485049856,,,-3.074239743002987,-3.7488441432762785
1692,,,,,,9.47866666666664,,,,7.691919191919169,,19.200411522633715,18.33819444444441,5.372774869109946,,,8.108108108108127,12.539877300613512,,,,3.988950276243088,,4.001369863013679,23.80963455149498,,,11.252990679424727,10.665611487571311
1693,,,,,,2.4786666666666406,,,,-3.308080808080831,,0.20041152263371487,0.3381944444444116,,,,8.608108108108127,,,,,15.988950276243088,,0.30136986301369006,-1.090365448504997,,,2.9396568280654805,0.5632236937251113
1694,,,,,,-0.5213333333333594,,,,-3.308080808080831,,18.200411522633715,-7.661805555555588,-4.727225130890076,,,-2.8918918918918735,,,,,1.988950276243088,,-6.798630136986333,-2.3903654485050083,,,-0.9011078340406963,-3.609388512428694
1695,,,,,,-4.521333333333359,,,,4.691919191919169,,17.200411522633715,11.838194444444412,7.372774869109946,,,8.608108108108127,9.539877300613512,,,,9.988950276243088,,4.701369863013667,17.50963455149497,,,8.692990679424724,6.265611487571306
1696,,,,,9.49333333333334,-9.02133333333336,,,,2.691919191919169,,11.200411522633715,3.8381944444444116,0.3727748691099464,,,15.108108108108127,,,,,0.988950276243088,,0.001369863013678696,4.909634551495003,,,3.958336282696712,1.1511558567237217
1697,,,,,-6.506666666666661,-0.5213333333333594,,,,-3.308080808080831,,,-1.6618055555555884,-2.6272251308900536,,,7.1081081081081265,,,,,13.988950276243088,,-1.69863013698631,1.7096345514950144,,,0.720327922703714,-1.9288441432762737
1698,,,,,20.49333333333334,11.97866666666664,,,,-16.30808080808083,,20.200411522633715,20.83819444444441,13.272774869109924,,,17.608108108108127,,,,,10.988950276243088,,11.80136986301369,24.209634551495014,,,13.508336282696712,16.35115585672372
1699,,,,,-0.5066666666666606,-9.52133333333336,,,,2.691919191919169,,-1.7995884773662851,5.838194444444412,4.372774869109946,,,-0.39189189189187346,,,,,-7.011049723756912,,3.30136986301369,4.009634551494969,,,0.09833628269670953,0.33115585672371706
1700,3.090229885057454,,,,,4.678666666666686,,,,-0.30808080808083105,,13.200411522633715,12.938194444444434,2.572774869109935,,,10.108108108108127,-3.4601226993864884,,,,7.988950276243088,,4.30136986301369,14.609634551494992,,,6.338194243573164,5.850535167068552
1701,-3.909770114942546,,,,,-1.321333333333314,,,,-1.308080808080831,,3.200411522633715,1.3381944444444116,15.372774869109946,,,3.1081081081081265,,,,,12.988950276243088,,7.80136986301369,6.909634551495003,,,4.418025937869129,4.970535167068556
1702,5.190229885057477,,,,,-7.321333333333314,,,,1.691919191919169,,5.200411522633715,13.838194444444412,8.572774869109935,,,4.1081081081081265,2.5398773006135116,,,,6.988950276243088,,3.30136986301369,13.609634551494992,,,5.247285152664073,4.6705351670685555
1703,9.590229885057454,,,,,-1.321333333333314,,,5.600000000000023,0.691919191919169,,13.200411522633715,4.338194444444412,-0.6272251308900536,,,-5.8918918918918735,1.5398773006135116,,,,-0.011049723756912044,,0.8013698630136901,14.009634551494969,,,3.493344723275399,4.490535167068549
1704,-8.409770114942546,,,,,-10.921333333333337,,,,-10.308080808080831,,-5.799588477366285,-8.661805555555588,-6.127225130890054,,,-6.8918918918918735,,,,,,,-3.19863013698631,-8.19036544850502,,,-7.612076766394649,-7.369464832931453
1705,7.090229885057454,,,,,1.678666666666686,,,,7.691919191919169,,6.200411522633715,5.338194444444412,4.372774869109946,,,5.1081081081081265,,,,,,,5.501369863013679,11.709634551495014,,,6.076812122494244,6.070535167068556
1706,-1.1097701149425347,,,,,-19.921333333333337,,,,-1.308080808080831,,-6.799588477366285,-17.66180555555559,-11.127225130890054,,,-14.891891891891873,-3.4601226993864884,,,,,,-8.19863013698631,-5.790365448504986,,,-9.026881359693828,-9.229464832931445
1707,4.190229885057477,,,,,-4.321333333333314,,,,-1.308080808080831,,1.2004115226337149,0.3381944444444116,9.772774869109924,,,-7.3918918918918735,1.5398773006135116,,,,,,1.80136986301369,6.709634551495014,,,1.2531186403061725,3.630535167068558
1708,-6.809770114942523,,,,,-1.321333333333314,,,,-1.308080808080831,,6.200411522633715,0.9381944444444343,1.4727748691099123,,,-0.39189189189187346,,,,,,,2.80136986301369,3.009634551494969,,,0.5101454558275754,-0.1694648329314532
1709,-9.909770114942546,,,,,4.678666666666686,,,,-4.308080808080831,,,-3.0618055555555657,7.172774869109958,,,0.10810810810812654,,,,,,,4.80136986301369,4.609634551494992,,,0.5113621974768137,2.270535167068556
1710,-1.9097701149425461,,,,,-6.321333333333314,,,,-5.308080808080831,,2.200411522633715,-4.361805555555577,-2.5272251308900877,,,-9.891891891891873,,,,,,,-7.69863013698631,-0.2903654485049856,,,-4.012076766394646,-3.749464832931449
1711,-0.4097701149425461,,,,,-0.32133333333331393,,,,-9.308080808080831,,2.200411522633715,2.9381944444444343,4.272774869109924,,,4.6081081081081265,,,,,1.988950276243088,,-5.498630136986321,12.609634551494992,,,1.3080259378691266,2.1305351670685466
1712,-0.9097701149425461,,,,,2.178666666666686,,,,-10.308080808080831,,,1.3381944444444116,4.072774869109935,,,-1.8918918918918735,,,,,3.988950276243088,,-6.498630136986321,5.209634551495014,,,-0.3133502382158263,0.8105351670685537
1713,5.090229885057454,,,,,7.578666666666663,,,,5.691919191919169,,13.200411522633715,8.338194444444412,9.372774869109946,,,-3.3918918918918735,,,,11.337398373983717,10.988950276243088,,5.80136986301369,16.409634551495003,,,8.219787068425,8.850535167068552
1714,8.090229885057454,,,,,2.678666666666686,,,,0.691919191919169,,-1.7995884773662851,6.338194444444412,9.272774869109924,,,10.108108108108127,,,,6.837398373983717,16.988950276243088,,3.5013698630136787,14.409634551495003,5.657894736842081,,6.8979627074597545,7.590535167068549
1715,-3.409770114942546,,,,,0.6786666666666861,,,,-3.308080808080831,,6.200411522633715,-0.6618055555555884,-0.5272251308900877,,,-6.8918918918918735,,,,-0.1626016260162828,,,-4.498630136986321,0.7096345514950144,,,-1.1871292523568115,-1.409464832931451
1716,6.090229885057454,,,,,6.078666666666663,,,,13.691919191919169,,,7.938194444444434,10.372774869109946,,,4.1081081081081265,4.539877300613512,,,12.837398373983717,-4.011049723756912,,8.501369863013679,19.60963455149499,,,8.159738502786798,10.130535167068548
1717,2.1902298850574766,,,,,-1.9213333333333367,,,,-9.308080808080831,,4.200411522633715,-1.1618055555555884,5.372774869109946,,,4.1081081081081265,2.5398773006135116,,,-4.162601626016283,-4.011049723756912,,1.5013698630136787,7.609634551494992,,,0.5797945877740412,2.9505351670685513
1718,-18.809770114942523,,,,,-23.621333333333325,,,,-19.30808080808083,,-13.799588477366285,-23.66180555555559,-10.427225130890065,,,-17.891891891891873,-9.460122699386488,,,-23.162601626016283,-18.011049723756912,,-15.498630136986321,-6.990365448505031,,,-16.720205412225962,-15.069464832931454
1719,0.8902298850574653,,,,,-27.421333333333337,,,,-12.308080808080831,,-16.799588477366285,-28.66180555555559,-8.427225130890065,,,-14.891891891891873,0.5398773006135116,,,-10.162601626016283,-11.011049723756912,,-9.998630136986321,5.609634551494992,,,-11.053538745559294,-7.869464832931453
1720,1.8902298850574653,,,,,2.3786666666666747,,,,-7.308080808080831,,1.2004115226337149,1.3381944444444116,15.472774869109912,,,-9.391891891891873,,,,9.837398373983717,4.988950276243088,,6.80136986301369,14.109634551494992,,,3.7561507047886327,8.130535167068548
1721,4.590229885057454,,,,,5.078666666666663,,,,-1.308080808080831,,2.200411522633715,3.3381944444444116,15.972774869109912,,,6.1081081081081265,-10.460122699386488,,,7.337398373983717,3.988950276243088,,4.80136986301369,17.30963455149498,8.657894736842081,,5.201186906933117,9.55053516706854
1722,-2.8097701149425234,,,,,-3.6213333333333253,,,,-3.308080808080831,,0.7004115226337149,-5.061805555555566,2.9727748691099123,,,-6.8918918918918735,-6.460122699386488,,,-3.162601626016283,-5.011049723756912,,1.4013698630137128,1.8096345514949803,,,-2.4535387455592903,-0.049464832931448655
1723,-1.4097701149425461,,,,,-9.321333333333314,,,,-2.308080808080831,,-17.299588477366285,-5.661805555555588,1.3727748691099464,,,-2.8918918918918735,,,,4.837398373983717,-7.011049723756912,,1.4013698630137128,2.6096345514949917,,,-3.243849295211362,-1.0694648329314418
1724,0.8902298850574653,,,,,-3.5213333333333594,,,,-10.308080808080831,,-12.299588477366285,-6.061805555555566,-11.427225130890065,,,-17.891891891891873,-6.460122699386488,,,2.337398373983717,-11.011049723756912,,-5.69863013698631,5.409634551495003,,,-6.336872078892625,-2.8694648329314534
1725,14.090229885057454,,,,,15.078666666666663,,,,15.691919191919169,,22.700411522633715,13.338194444444412,12.372774869109946,,,4.1081081081081265,,,,12.837398373983717,7.988950276243088,,5.80136986301369,21.409634551495003,,,13.219787068425,13.750535167068552
1726,-7.809770114942523,,,,,-15.821333333333342,,,,6.691919191919169,,-22.799588477366285,-19.16180555555559,-5.327225130890042,,,-6.8918918918918735,-8.460122699386488,,,-9.162601626016283,-0.011049723756912044,,3.80136986301369,-11.390365448505008,,,-8.02853874555929,-7.309464832931445
1727,-4.809770114942523,,,,,-15.621333333333325,,,-9.399999999999977,-16.30808080808083,,-17.799588477366285,-16.66180555555559,-5.927225130890065,,,-7.8918918918918735,-0.4601226993864884,,,-10.162601626016283,-0.011049723756912044,,-7.398630136986299,3.6096345514949917,,,-8.372497303593189,-6.029464832931444
1728,1.1902298850574766,,,,,-10.621333333333325,,,-3.3999999999999773,-10.308080808080831,,-10.799588477366285,-13.661805555555588,-6.327225130890042,,,-12.391891891891873,,,,-6.662601626016283,0.988950276243088,,-8.298630136986333,4.409634551495003,,,-6.323528520610414,-3.929464832931444
1729,-3.909770114942546,,,,,4.678666666666686,,,,-1.308080808080831,,2.200411522633715,0.3381944444444116,7.372774869109946,,,-7.8918918918918735,1.5398773006135116,,,1.8373983739837172,2.988950276243088,,2.30136986301369,2.909634551495003,,,1.0881279211073764,2.670535167068556
1730,6.090229885057454,,,,,2.3786666666666747,,,,2.691919191919169,,6.700411522633715,6.838194444444412,5.972774869109912,,,2.1081081081081265,,,,6.837398373983717,2.988950276243088,,0.001369863013678696,12.009634551494969,,,4.965241613879538,5.290535167068538
1731,7.090229885057454,,,,,-4.821333333333314,,,,-1.308080808080831,,-11.799588477366285,-6.161805555555588,11.672774869109958,,,1.1081081081081265,,,,-0.1626016260162828,1.988950276243088,,1.9013698630137128,9.409634551495003,,,0.8106961593340946,5.0505351670685625
1732,-1.9097701149425461,,,,,-5.321333333333314,,,,3.691919191919169,,-0.7995884773662851,-0.6618055555555884,14.472774869109912,,,1.6081081081081265,,,,6.337398373983717,11.988950276243088,,4.401369863013713,7.909634551495003,,,3.7925143411522724,3.9105351670685535
1733,3.590229885057454,,,,-4.006666666666661,1.0786666666666633,,,,-10.308080808080831,,-9.799588477366285,0.3381944444444116,4.672774869109958,,,1.6081081081081265,-0.4601226993864884,,,6.337398373983717,1.988950276243088,,4.401369863013713,7.209634551495014,,,0.5116052605093754,2.8243348614460237
1734,-2.1097701149425347,,,,,-9.52133333333336,,,,-2.308080808080831,,-12.299588477366285,-10.661805555555588,-15.627225130890054,,,-14.391891891891873,-11.460122699386488,,,,-8.011049723756912,,-12.598630136986287,3.909634551495003,,,-8.64362393824502,-7.189464832931447
1735,8.090229885057454,,,,15.99333333333334,12.178666666666686,,,,-0.30808080808083105,,11.700411522633715,7.338194444444412,9.572774869109935,,,4.1081081081081265,0.5398773006135116,,,8.837398373983717,11.988950276243088,,6.80136986301369,11.209634551495014,,,8.311605260509374,10.641001528112687
1736,2.8902298850574653,,,,-7.006666666666661,-5.821333333333314,,,,-6.308080808080831,,-1.2995884773662851,-7.661805555555588,4.572774869109935,,,5.6081081081081265,1.5398773006135116,,,0.8373983739837172,2.988950276243088,,-2.19863013698631,7.209634551495014,,,-0.3576255087213947,-0.05899847188731163
1737,-5.109770114942535,,,,-11.00666666666666,-7.521333333333359,,,,-5.308080808080831,,-8.799588477366285,-8.661805555555588,-2.3272251308900422,,,0.10810810810812654,5.539877300613512,,,-2.662601626016283,9.988950276243088,,-3.19863013698631,2.3096345514949803,,,-2.8191639702598605,-4.475665138553988
1738,-4.809770114942523,,,,3.9933333333333394,4.378666666666675,,,,-4.308080808080831,,2.700411522633715,-0.6618055555555884,10.372774869109946,,,6.1081081081081265,-13.460122699386488,,,4.837398373983717,0.988950276243088,,3.901369863013713,0.6096345514949917,,,1.1269898758939907,3.0743348614460237
1739,-6.109770114942535,,,,,-0.721333333333348,,,,-5.308080808080831,,1.2004115226337149,2.3381944444444116,-3.5272251308900877,,,-3.8918918918918735,,,,-3.162601626016283,13.988950276243088,,2.80136986301369,2.8096345514949803,-1.3421052631579187,,-0.07703729254024931,-0.94946483293146
1740,10.190229885057477,,,,,23.178666666666686,,,,3.691919191919169,,15.900411522633703,12.338194444444412,14.772774869109924,,,17.108108108108127,,,,11.837398373983717,,,15.501369863013679,22.80963455149498,,,14.732870747643187,17.290535167068548
1741,6.090229885057454,,,,-12.00666666666666,0.3786666666666747,,,-8.399999999999977,2.691919191919169,,-6.499588477366274,-3.861805555555577,-4.227225130890076,,,-8.891891891891873,2.5398773006135116,,,3.337398373983717,-8.011049723756912,,,7.909634551495003,,,-2.2269616520301403,-0.37107213886752105
1742,13.090229885057454,,,,,6.078666666666663,,,,7.691919191919169,,1.5004115226337262,7.838194444444412,3.7727748691099237,,,-3.8918918918918735,,,,-5.162601626016283,,,1.1013698630137014,18.10963455149499,,,5.012870747643189,8.430535167068546
1743,5.590229885057454,,,,,0.07866666666666333,,,,-1.308080808080831,,3.0004115226337262,0.9381944444444343,17.772774869109924,,,10.108108108108127,5.539877300613512,,,6.337398373983717,7.988950276243088,,9.401369863013713,18.209634551495014,7.657894736842081,,7.024263830010048,10.210535167068553
1744,8.590229885057454,,,,,6.078666666666663,,,5.600000000000023,-0.30808080808083105,,4.700411522633715,6.338194444444412,10.972774869109912,,,10.608108108108127,0.5398773006135116,,,8.337398373983717,,,10.701369863013667,8.80963455149498,,,6.747382064753779,9.030535167068535
1745,8.090229885057454,,,,,3.178666666666686,,,,-11.308080808080831,,11.500411522633726,-1.0618055555555657,4.972774869109912,,,2.1081081081081265,2.5398773006135116,,,1.8373983739837172,-3.011049723756912,,-3.7986301369863327,12.109634551494992,,,2.263127921107374,4.910535167068542
1746,,,,,3.9933333333333394,0.9786666666666406,,,,-4.308080808080831,,-0.7995884773662851,-6.661805555555588,10.172774869109958,,,5.1081081081081265,0.5398773006135116,,,-0.1626016260162828,6.988950276243088,,6.80136986301369,2.409634551495003,,,2.0883865417970306,4.8711558567237265
1747,2.590229885057454,,,,-0.006666666666660603,6.378666666666675,,,,-6.308080808080831,,0.9004115226337035,1.638194444444423,11.672774869109958,,,0.10810810810812654,0.5398773006135116,,,1.8373983739837172,17.988950276243088,,-2.19863013698631,1.909634551495003,,,2.850066798970912,3.3910015281126866
1748,-0.9097701149425461,,,,,1.0786666666666633,,,0.6000000000000227,-7.308080808080831,,-0.29958847736628513,2.138194444444423,11.772774869109924,,,3.1081081081081265,2.5398773006135116,,,3.337398373983717,-0.011049723756912044,,4.101369863013701,9.609634551494992,8.657894736842081,,2.7439592707236136,5.130535167068547
1749,0.5902298850574539,,,,4.993333333333339,3.3786666666666747,,,,-1.308080808080831,,-4.0995884773662965,-2.861805555555577,9.772774869109924,,,9.108108108108127,,,,3.337398373983717,5.988950276243088,,8.80136986301369,6.30963455149498,,,3.667582590500691,5.641001528112677
1750,4.190229885057477,,,,-1.0066666666666606,-1.4213333333333367,,,,-2.308080808080831,,-3.299588477366285,-2.6618055555555884,7.572774869109935,,,5.1081081081081265,0.5398773006135116,,,3.337398373983717,2.988950276243088,,0.30136986301369006,5.609634551494992,,,1.457759106663218,2.5410015281126825
1751,11.090229885057454,,9.16796875,,9.99333333333334,10.078666666666663,,,,4.691919191919169,,9.200411522633715,14.638194444444423,6.672774869109958,,,7.6081081081081265,5.539877300613512,,,8.337398373983717,2.988950276243088,,3.80136986301369,15.209634551495014,4.657894736842081,,8.24511545823093,9.47433486144602
1752,10.090229885057454,,6.16796875,,8.49333333333334,4.078666666666663,,,,2.691919191919169,,4.700411522633715,11.938194444444434,6.172774869109958,,,6.1081081081081265,3.5398773006135116,5.701574803149583,,2.837398373983717,-3.011049723756912,,2.80136986301369,13.009634551494969,,,5.688027462651428,7.441001528112679
1753,0.19022988505747662,,-0.83203125,,1.7933333333333508,-5.921333333333337,,,,-3.308080808080831,,-7.299588477366285,-4.661805555555588,2.7727748691099237,,,1.1081081081081265,1.5398773006135116,-4.298425196850417,,6.337398373983717,-8.011049723756912,,3.80136986301369,5.609634551494992,,,-0.7453058706819055,1.374334861446016
1754,7.190229885057477,,10.16796875,,17.393333333333317,5.078666666666663,,,,-1.308080808080831,,5.700411522633715,3.9381944444444343,1.6727748691099578,,,0.10810810810812654,5.539877300613512,5.701574803149583,,5.337398373983717,-1.011049723756912,,2.80136986301369,8.80963455149498,6.657894736842081,,5.236144167288344,7.1576681947793475
1755,-1.9097701149425461,,-9.83203125,,-0.20666666666664923,-8.921333333333337,,,,-5.308080808080831,,-13.099588477366297,-6.661805555555588,4.172774869109958,,,3.1081081081081265,-0.4601226993864884,-2.298425196850417,,4.837398373983717,3.988950276243088,,1.80136986301369,7.709634551495014,,,-1.5386392040152372,0.4410015281126884
1756,10.090229885057454,,10.16796875,,11.99333333333334,9.378666666666675,,,4.600000000000023,0.691919191919169,,10.700411522633715,9.338194444444412,10.672774869109958,,,6.6081081081081265,6.539877300613512,13.701574803149583,,3.837398373983717,13.988950276243088,,8.80136986301369,15.80963455149498,,,9.182525746235715,11.124334861446016
1757,6.090229885057454,,-0.83203125,,4.993333333333339,0.4786666666666406,,,,-6.308080808080831,,1.7004115226337149,-4.661805555555588,4.772774869109924,,,3.1081081081081265,1.5398773006135116,-7.298425196850417,,1.3373983739837172,1.988950276243088,,5.401369863013713,9.409634551495003,,,1.4480274626514265,5.191001528112679
1758,8.190229885057477,,-6.83203125,,12.99333333333334,-0.6213333333333253,,,,0.691919191919169,,-6.299588477366285,-9.661805555555588,13.072774869109935,,,6.6081081081081265,5.539877300613512,-3.298425196850417,,1.3373983739837172,7.988950276243088,,5.901369863013713,12.209634551495014,,,3.1880274626514318,8.624334861446025
1759,-1.509770114942512,,-2.83203125,,-3.0066666666666606,-1.6213333333333253,,,,-5.308080808080831,,-4.799588477366285,-3.6618055555555884,4.772774869109924,,,2.6081081081081265,,-4.298425196850417,,-3.662601626016283,,,5.601369863013701,-4.790365448504986,,,-1.7314165874680874,-0.09233180522064306
1760,-0.00977011494251201,,-3.83203125,,-5.006666666666661,-8.921333333333337,,,,-6.308080808080831,,-4.0995884773662965,-11.661805555555588,5.872774869109946,,,-4.3918918918918735,2.5398773006135116,-5.298425196850417,,-1.6626016260162828,7.988950276243088,0.9871559633027118,3.80136986301369,-3.7903654485049856,,,-2.1120270060578648,-1.342331805220643
1761,-2.409770114942546,,-5.83203125,,-6.006666666666661,-10.921333333333337,,,,-9.308080808080831,,-5.799588477366285,-6.661805555555588,8.672774869109958,,,3.6081081081081265,3.5398773006135116,-5.298425196850417,,2.837398373983717,0.988950276243088,-12.012844036697288,3.5013698630136787,-3.7903654485049856,,,-2.805777006057866,-1.8256651385539822
1762,-6.909770114942546,,-13.83203125,,-8.00666666666666,-9.921333333333337,,,,-11.308080808080831,,-15.799588477366285,-11.361805555555577,6.972774869109912,,,-2.8918918918918735,-9.460122699386488,-7.298425196850417,,,-6.011049723756912,-6.012844036697288,1.4013698630137128,-5.390365448505008,,,-7.055322031393973,-3.6423318052206546
1763,5.990229885057488,,3.16796875,,7.993333333333339,10.078666666666663,,,,5.691919191919169,,8.700411522633715,5.338194444444412,4.972774869109912,,,3.1081081081081265,3.5398773006135116,6.701574803149583,,1.8373983739837172,6.988950276243088,,3.1013698630137014,12.80963455149498,,,6.001360795984761,7.4910015281126805
1764,-0.4097701149425461,,0.16796875,,-1.0066666666666606,-11.921333333333337,,,-6.399999999999977,-5.308080808080831,,0.7004115226337149,-9.661805555555588,5.772774869109924,,,2.1081081081081265,-5.460122699386488,-6.298425196850417,,1.3373983739837172,-11.011049723756912,-11.012844036697288,4.30136986301369,5.609634551494992,,,-2.8524960057015223,0.391001528112677
1765,5.990229885057488,,3.16796875,,5.993333333333339,-1.321333333333314,,,5.600000000000023,0.691919191919169,,-5.799588477366285,6.138194444444423,9.572774869109935,,,7.1081081081081265,5.539877300613512,5.701574803149583,,5.837398373983717,2.988950276243088,9.987155963302712,4.80136986301369,10.109634551494992,,,4.829856935474953,5.857668194779355
1766,6.090229885057454,,9.16796875,,8.99333333333334,1.678666666666686,,,4.600000000000023,-2.308080808080831,,4.700411522633715,-4.661805555555588,7.872774869109946,,,1.1081081081081265,-0.4601226993864884,2.701574803149583,,-1.1626016260162828,0.988950276243088,0.9871559633027118,3.401369863013713,4.209634551495014,,,2.8180922295926005,5.374334861446026
1767,13.490229885057488,,22.16796875,,6.493333333333339,10.078666666666663,,,,12.691919191919169,,20.200411522633715,11.5381944444444,4.972774869109912,,,5.1081081081081265,3.5398773006135116,,,6.837398373983717,-6.011049723756912,,5.401369863013713,14.609634551494992,,,9.365631224044417,9.174334861446019
1768,7.090229885057454,,-29.83203125,,1.9933333333333394,3.0786666666666633,,,,4.691919191919169,,7.200411522633715,6.138194444444423,9.172774869109958,,,4.1081081081081265,5.539877300613512,8.701574803149583,,2.837398373983717,-2.011049723756912,,4.701369863013667,8.909634551495003,,,2.821360795984761,5.824334861446014
1769,1.5902298850574539,,5.16796875,,1.9933333333333394,2.0786666666666633,,,,-1.308080808080831,,-6.799588477366285,5.338194444444412,12.772774869109924,,,2.1081081081081265,7.539877300613512,3.701574803149583,,5.337398373983717,-5.011049723756912,3.987155963302712,10.001369863013679,9.30963455149498,,,3.6129729939421296,6.291001528112673
1770,11.190229885057477,,13.16796875,,15.99333333333334,11.578666666666663,,,,6.191919191919169,,13.700411522633715,17.0381944444444,13.672774869109958,,,15.108108108108127,7.539877300613512,9.701574803149583,,12.837398373983717,8.988950276243088,22.987155963302712,13.101369863013701,14.609634551494992,,,12.962972993942135,13.357668194779356
1771,3.090229885057454,,5.16796875,,-1.0066666666666606,0.5786666666666633,,,,-1.808080808080831,,5.9004115226337035,0.13819444444442297,8.672774869109958,,,7.1081081081081265,5.539877300613512,-2.298425196850417,,-1.1626016260162828,0.988950276243088,7.987155963302712,9.401369863013713,1.2096345514950144,,,3.094222993942136,3.657668194779357
1772,0.19022988505747662,,2.16796875,,-3.0066666666666606,0.07866666666666333,,,-5.399999999999977,2.691919191919169,,0.9004115226337035,0.23819444444438886,0.9727748691099123,,,6.1081081081081265,4.539877300613512,3.701574803149583,,-1.6626016260162828,,7.987155963302712,2.401369863013713,3.3096345514949803,,,1.5761636016769387,0.6576681947793475
1773,10.990229885057488,,3.16796875,,10.49333333333334,2.0786666666666633,,,2.6000000000000227,7.691919191919169,,12.200411522633715,7.138194444444423,13.672774869109958,,,14.108108108108127,5.539877300613512,3.701574803149583,,6.337398373983717,-1.011049723756912,14.987155963302712,14.701369863013667,15.609634551494992,,,8.471033406063187,11.25766819477935
1774,2.090229885057454,,-0.83203125,,1.9933333333333394,-2.9213333333333367,,,-1.3999999999999773,-1.808080808080831,,5.9004115226337035,-4.361805555555577,7.372774869109946,,,10.108108108108127,,-2.298425196850417,,1.8373983739837172,4.988950276243088,4.987155963302712,5.701369863013667,-1.7903654485049856,,,1.8479806626537894,2.074334861446014
1775,1.990229885057488,,0.16796875,,-1.0066666666666606,0.07866666666666333,,,-2.3999999999999773,0.19191919191916895,,-5.0995884773662965,-1.2618055555556111,6.372774869109946,,,5.1081081081081265,3.5398773006135116,-0.2984251968504168,,4.337398373983717,0.988950276243088,3.987155963302712,4.80136986301369,7.209634551495014,,,1.6886804648867155,3.2410015281126903
1776,8.190229885057477,,11.16796875,,7.993333333333339,5.578666666666663,,,6.600000000000023,5.191919191919169,,9.700411522633715,5.338194444444412,9.072774869109935,,,9.108108108108127,6.539877300613512,6.701574803149583,,6.837398373983717,,8.987155963302712,5.701369863013667,4.609634551494992,,,7.33241360167694,6.857668194779346
1777,12.090229885057454,,12.16796875,,11.99333333333334,5.578666666666663,,,8.600000000000023,9.691919191919169,,11.700411522633715,3.3381944444444116,6.772774869109924,,,-0.8918918918918735,6.539877300613512,7.701574803149583,,4.837398373983717,,13.987155963302712,7.501369863013679,7.409634551495003,,,8.06366360167694,8.557668194779344
1778,4.190229885057477,,1.16796875,,2.9933333333333394,-1.5213333333333594,,,-3.3999999999999773,-2.808080808080831,,-3.299588477366285,-6.661805555555588,1.7727748691099237,,,3.1081081081081265,,-1.2984251968504168,,3.837398373983717,,1.9871559633027118,0.8013698630136901,-3.090365448504997,,,-0.14808397825216466,0.8576681947793455
1779,3.590229885057454,,-6.83203125,,0.9933333333333394,-2.321333333333314,,,-4.399999999999977,-4.808080808080831,,-4.299588477366285,-15.161805555555588,4.872774869109946,,,-0.39189189189187346,2.5398773006135116,-3.298425196850417,,0.3373983739837172,-0.011049723756912044,-6.012844036697288,2.401369863013713,-0.49036544850503105,,,-1.9583783586426962,1.5076681947793513
1780,3.590229885057454,,-0.83203125,,0.9933333333333394,-5.321333333333314,,,-8.399999999999977,-0.808080808080831,,-2.799588477366285,-8.661805555555588,1.9727748691099123,,,-0.8918918918918735,,,,2.337398373983717,,-6.012844036697288,5.401369863013713,-8.490365448505031,,,-1.9944881769237182,-0.3089984718873211
